column_a,account_id,district_id,frequency
3239,1308,54,MONTHLY ISSUANCE
3240,1370,52,MONTHLY ISSUANCE
3241,3399,63,MONTHLY ISSUANCE
3242,1374,53,MONTHLY ISSUANCE
3243,2955,67,MONTHLY ISSUANCE
3244,3446,6,ISSUANCE AFTER TRANSACTION
3245,3339,1,MONTHLY ISSUANCE
3246,1631,10,MONTHLY ISSUANCE
3247,2869,68,MONTHLY ISSUANCE
3248,2083,1,MONTHLY ISSUANCE
3249,1823,3,MONTHLY ISSUANCE
3250,2561,59,MONTHLY ISSUANCE
3251,972,46,MONTHLY ISSUANCE
3252,698,71,MONTHLY ISSUANCE
3253,2294,46,MONTHLY ISSUANCE
3254,2373,14,MONTHLY ISSUANCE
3255,241,15,MONTHLY ISSUANCE
3256,2483,1,MONTHLY ISSUANCE
3257,569,76,MONTHLY ISSUANCE
3258,1500,43,MONTHLY ISSUANCE
3259,3232,37,MONTHLY ISSUANCE
3260,618,1,MONTHLY ISSUANCE
3261,1502,1,MONTHLY ISSUANCE
3262,10857,50,MONTHLY ISSUANCE
3263,692,69,MONTHLY ISSUANCE
3264,3843,62,MONTHLY ISSUANCE
3265,3158,71,MONTHLY ISSUANCE
3266,3071,41,MONTHLY ISSUANCE
3267,1586,1,MONTHLY ISSUANCE
3268,3913,23,MONTHLY ISSUANCE
3269,822,40,MONTHLY ISSUANCE
3270,1155,43,MONTHLY ISSUANCE
3271,2807,42,MONTHLY ISSUANCE
3272,1751,53,MONTHLY ISSUANCE
3273,3904,18,MONTHLY ISSUANCE
3274,2252,1,MONTHLY ISSUANCE
3275,826,44,MONTHLY ISSUANCE
3276,1008,13,MONTHLY ISSUANCE
3277,1558,32,MONTHLY ISSUANCE
3278,2465,57,MONTHLY ISSUANCE
3279,814,76,MONTHLY ISSUANCE
3280,325,75,MONTHLY ISSUANCE
3281,261,54,MONTHLY ISSUANCE
3282,2240,36,MONTHLY ISSUANCE
3283,2657,55,MONTHLY ISSUANCE
3284,7636,40,MONTHLY ISSUANCE
3285,3175,50,MONTHLY ISSUANCE
3286,1812,31,MONTHLY ISSUANCE
3287,10607,52,MONTHLY ISSUANCE
3288,2999,66,MONTHLY ISSUANCE
3289,921,10,MONTHLY ISSUANCE
3290,2934,1,MONTHLY ISSUANCE
3291,3394,23,MONTHLY ISSUANCE
3292,1777,60,MONTHLY ISSUANCE
3293,1003,28,MONTHLY ISSUANCE
3294,4090,72,MONTHLY ISSUANCE
3295,3249,74,MONTHLY ISSUANCE
3296,472,8,MONTHLY ISSUANCE
3297,6950,36,MONTHLY ISSUANCE
3298,3271,8,MONTHLY ISSUANCE
3299,3329,3,MONTHLY ISSUANCE
3300,9677,8,MONTHLY ISSUANCE
3301,342,64,MONTHLY ISSUANCE
3302,536,14,MONTHLY ISSUANCE
3303,350,47,MONTHLY ISSUANCE
3304,2475,17,MONTHLY ISSUANCE
3305,10063,4,WEEKLY ISSUANCE
3306,581,26,MONTHLY ISSUANCE
3307,2988,66,ISSUANCE AFTER TRANSACTION
3308,3314,25,MONTHLY ISSUANCE
3309,4949,33,MONTHLY ISSUANCE
3310,713,58,MONTHLY ISSUANCE
3311,11325,62,MONTHLY ISSUANCE
3312,8628,2,ISSUANCE AFTER TRANSACTION
3313,4493,61,ISSUANCE AFTER TRANSACTION
3314,410,49,MONTHLY ISSUANCE
3315,3776,1,MONTHLY ISSUANCE
3316,1577,67,MONTHLY ISSUANCE
3317,8784,1,MONTHLY ISSUANCE
3318,1645,50,MONTHLY ISSUANCE
3319,3454,32,MONTHLY ISSUANCE
3320,2046,68,MONTHLY ISSUANCE
3321,1492,24,MONTHLY ISSUANCE
3322,3143,38,MONTHLY ISSUANCE
3323,2709,2,MONTHLY ISSUANCE
3324,1541,60,MONTHLY ISSUANCE
3325,305,34,MONTHLY ISSUANCE
3326,3690,67,ISSUANCE AFTER TRANSACTION
3327,3766,29,ISSUANCE AFTER TRANSACTION
3328,1745,53,MONTHLY ISSUANCE
3329,1090,69,MONTHLY ISSUANCE
3330,329,3,MONTHLY ISSUANCE
3331,975,1,MONTHLY ISSUANCE
3332,5317,28,MONTHLY ISSUANCE
3333,6592,1,MONTHLY ISSUANCE
3334,1060,6,MONTHLY ISSUANCE
3335,473,73,MONTHLY ISSUANCE
3336,1464,73,MONTHLY ISSUANCE
3337,1819,55,WEEKLY ISSUANCE
3338,2502,32,MONTHLY ISSUANCE
3339,1888,6,MONTHLY ISSUANCE
3340,6902,60,MONTHLY ISSUANCE
3341,3877,59,MONTHLY ISSUANCE
3342,2290,37,MONTHLY ISSUANCE
3343,1330,68,MONTHLY ISSUANCE
3344,9037,1,MONTHLY ISSUANCE
3345,272,11,MONTHLY ISSUANCE
3346,366,1,MONTHLY ISSUANCE
3347,1226,1,MONTHLY ISSUANCE
3348,2759,46,MONTHLY ISSUANCE
3349,1176,19,MONTHLY ISSUANCE
3350,1785,52,MONTHLY ISSUANCE
3351,5912,45,MONTHLY ISSUANCE
3352,199,70,MONTHLY ISSUANCE
3353,778,68,MONTHLY ISSUANCE
3354,3811,1,MONTHLY ISSUANCE
3355,1855,34,MONTHLY ISSUANCE
3356,224,15,MONTHLY ISSUANCE
3357,281,1,MONTHLY ISSUANCE
3358,9201,69,MONTHLY ISSUANCE
3359,888,54,MONTHLY ISSUANCE
3360,4715,8,MONTHLY ISSUANCE
3361,3956,6,MONTHLY ISSUANCE
3362,4375,39,MONTHLY ISSUANCE
3363,2418,64,MONTHLY ISSUANCE
3364,806,13,MONTHLY ISSUANCE
3365,65,36,MONTHLY ISSUANCE
3366,2279,2,WEEKLY ISSUANCE
3367,1478,5,MONTHLY ISSUANCE
3368,3228,29,MONTHLY ISSUANCE
3369,221,19,MONTHLY ISSUANCE
3370,3022,64,MONTHLY ISSUANCE
3371,122,31,MONTHLY ISSUANCE
3372,6265,5,MONTHLY ISSUANCE
3373,1683,77,MONTHLY ISSUANCE
3374,6440,1,MONTHLY ISSUANCE
3375,926,36,MONTHLY ISSUANCE
3376,2685,67,MONTHLY ISSUANCE
3377,3557,72,MONTHLY ISSUANCE
3378,1663,55,MONTHLY ISSUANCE
3379,255,68,MONTHLY ISSUANCE
3380,2193,44,MONTHLY ISSUANCE
3381,9455,73,MONTHLY ISSUANCE
3382,2130,46,MONTHLY ISSUANCE
3383,714,23,MONTHLY ISSUANCE
3384,3615,46,MONTHLY ISSUANCE
3385,1324,42,MONTHLY ISSUANCE
3386,431,18,MONTHLY ISSUANCE
3387,11328,54,MONTHLY ISSUANCE
3388,3626,51,MONTHLY ISSUANCE
3389,1899,26,MONTHLY ISSUANCE
3390,91,17,MONTHLY ISSUANCE
3391,4753,1,MONTHLY ISSUANCE
3392,9528,19,MONTHLY ISSUANCE
3393,9333,36,MONTHLY ISSUANCE
3394,2107,70,MONTHLY ISSUANCE
3395,3224,55,MONTHLY ISSUANCE
3396,829,59,MONTHLY ISSUANCE
3397,511,14,MONTHLY ISSUANCE
3398,3560,57,MONTHLY ISSUANCE
3399,1555,34,MONTHLY ISSUANCE
3400,2160,72,MONTHLY ISSUANCE
3401,4383,73,MONTHLY ISSUANCE
3402,2517,55,ISSUANCE AFTER TRANSACTION
3403,3819,69,MONTHLY ISSUANCE
3404,6157,34,MONTHLY ISSUANCE
3405,1326,52,MONTHLY ISSUANCE
3406,4286,43,MONTHLY ISSUANCE
3407,3498,31,MONTHLY ISSUANCE
3408,2258,3,MONTHLY ISSUANCE
3409,3177,74,MONTHLY ISSUANCE
3410,1638,6,WEEKLY ISSUANCE
3411,3589,5,MONTHLY ISSUANCE
3412,2967,38,MONTHLY ISSUANCE
3413,3437,1,MONTHLY ISSUANCE
3414,4102,60,MONTHLY ISSUANCE
3415,2032,36,MONTHLY ISSUANCE
3416,570,3,MONTHLY ISSUANCE
3417,993,6,MONTHLY ISSUANCE
3418,3884,1,MONTHLY ISSUANCE
3419,3765,32,MONTHLY ISSUANCE
3420,2385,60,MONTHLY ISSUANCE
3421,63,22,MONTHLY ISSUANCE
3422,1991,1,MONTHLY ISSUANCE
3423,3291,45,MONTHLY ISSUANCE
3424,3376,58,MONTHLY ISSUANCE
3425,1260,5,MONTHLY ISSUANCE
3426,1021,42,MONTHLY ISSUANCE
3427,48,21,MONTHLY ISSUANCE
3428,4069,38,MONTHLY ISSUANCE
3429,3564,14,MONTHLY ISSUANCE
3430,1320,58,MONTHLY ISSUANCE
3431,530,54,MONTHLY ISSUANCE
3432,508,74,MONTHLY ISSUANCE
3433,341,28,MONTHLY ISSUANCE
3434,3256,40,MONTHLY ISSUANCE
3435,4033,57,MONTHLY ISSUANCE
3436,5878,76,MONTHLY ISSUANCE
3437,77,63,MONTHLY ISSUANCE
3438,1546,15,MONTHLY ISSUANCE
3439,2826,35,MONTHLY ISSUANCE
3440,797,57,MONTHLY ISSUANCE
3441,513,58,MONTHLY ISSUANCE
3442,1549,21,MONTHLY ISSUANCE
3443,3093,16,MONTHLY ISSUANCE
3444,10905,32,MONTHLY ISSUANCE
3445,2234,3,MONTHLY ISSUANCE
3446,2285,36,MONTHLY ISSUANCE
3447,3809,1,MONTHLY ISSUANCE
3448,3517,26,MONTHLY ISSUANCE
3449,2264,41,MONTHLY ISSUANCE
3450,8688,66,MONTHLY ISSUANCE
3451,546,8,MONTHLY ISSUANCE
3452,3862,1,MONTHLY ISSUANCE
3453,2898,54,MONTHLY ISSUANCE
3454,3282,1,MONTHLY ISSUANCE
3455,330,42,MONTHLY ISSUANCE
3456,1242,74,ISSUANCE AFTER TRANSACTION
3457,1393,1,MONTHLY ISSUANCE
3458,2303,41,MONTHLY ISSUANCE
3459,3708,64,MONTHLY ISSUANCE
3460,209,37,MONTHLY ISSUANCE
3461,8094,67,MONTHLY ISSUANCE
3462,2601,70,MONTHLY ISSUANCE
3463,7,60,MONTHLY ISSUANCE
3464,1347,8,MONTHLY ISSUANCE
3465,8523,54,MONTHLY ISSUANCE
3466,2398,70,MONTHLY ISSUANCE
3467,1712,44,MONTHLY ISSUANCE
3468,1943,9,MONTHLY ISSUANCE
3469,2090,40,MONTHLY ISSUANCE
3470,2636,18,MONTHLY ISSUANCE
3471,14,47,MONTHLY ISSUANCE
3472,549,5,MONTHLY ISSUANCE
3473,143,21,MONTHLY ISSUANCE
3474,79,3,MONTHLY ISSUANCE
3475,3799,74,MONTHLY ISSUANCE
3476,1460,54,MONTHLY ISSUANCE
3477,7745,2,MONTHLY ISSUANCE
3478,1435,1,MONTHLY ISSUANCE
3479,3507,9,MONTHLY ISSUANCE
3480,712,72,MONTHLY ISSUANCE
3481,10280,69,MONTHLY ISSUANCE
3482,1754,52,MONTHLY ISSUANCE
3483,805,10,MONTHLY ISSUANCE
3484,3377,74,MONTHLY ISSUANCE
3485,1296,50,MONTHLY ISSUANCE
3486,2916,6,MONTHLY ISSUANCE
3487,3018,34,MONTHLY ISSUANCE
3488,249,28,MONTHLY ISSUANCE
3489,3602,18,MONTHLY ISSUANCE
3490,3856,45,MONTHLY ISSUANCE
3491,2544,38,MONTHLY ISSUANCE
3492,599,54,MONTHLY ISSUANCE
3493,2590,47,MONTHLY ISSUANCE
3494,2589,10,MONTHLY ISSUANCE
3495,2545,1,MONTHLY ISSUANCE
3496,1735,42,MONTHLY ISSUANCE
3497,3312,30,MONTHLY ISSUANCE
3498,2060,13,MONTHLY ISSUANCE
3499,2115,8,MONTHLY ISSUANCE
3500,24,74,MONTHLY ISSUANCE
3501,1083,45,MONTHLY ISSUANCE
3502,2286,70,MONTHLY ISSUANCE
3503,7176,1,MONTHLY ISSUANCE
3504,8225,50,MONTHLY ISSUANCE
3505,664,1,MONTHLY ISSUANCE
3506,5133,68,WEEKLY ISSUANCE
3507,880,26,MONTHLY ISSUANCE
3508,1482,38,MONTHLY ISSUANCE
3509,3290,19,MONTHLY ISSUANCE
3510,2963,31,MONTHLY ISSUANCE
3511,1361,46,MONTHLY ISSUANCE
3512,3430,9,MONTHLY ISSUANCE
3513,11096,28,MONTHLY ISSUANCE
3514,3090,1,MONTHLY ISSUANCE
3515,5817,77,ISSUANCE AFTER TRANSACTION
3516,1587,1,MONTHLY ISSUANCE
3517,905,35,MONTHLY ISSUANCE
3518,980,1,MONTHLY ISSUANCE
3519,1218,1,MONTHLY ISSUANCE
3520,561,11,MONTHLY ISSUANCE
3521,4631,77,ISSUANCE AFTER TRANSACTION
3522,1055,29,MONTHLY ISSUANCE
3523,9153,9,MONTHLY ISSUANCE
3524,1368,22,MONTHLY ISSUANCE
3525,3452,63,MONTHLY ISSUANCE
3526,3450,1,MONTHLY ISSUANCE
3527,1557,66,MONTHLY ISSUANCE
3528,1316,42,MONTHLY ISSUANCE
3529,3893,42,MONTHLY ISSUANCE
3530,2873,70,MONTHLY ISSUANCE
3531,3962,54,MONTHLY ISSUANCE
3532,2376,71,MONTHLY ISSUANCE
3533,2995,51,MONTHLY ISSUANCE
3534,3984,51,MONTHLY ISSUANCE
3535,659,63,MONTHLY ISSUANCE
3536,3137,39,MONTHLY ISSUANCE
3537,505,64,MONTHLY ISSUANCE
3538,1817,10,MONTHLY ISSUANCE
3539,3125,37,MONTHLY ISSUANCE
3540,2734,53,MONTHLY ISSUANCE
3541,2386,12,MONTHLY ISSUANCE
3542,3411,19,MONTHLY ISSUANCE
3543,4794,72,MONTHLY ISSUANCE
3544,2827,70,MONTHLY ISSUANCE
3545,3024,1,MONTHLY ISSUANCE
3546,1618,6,MONTHLY ISSUANCE
3547,6510,74,MONTHLY ISSUANCE
3548,7465,1,WEEKLY ISSUANCE
3549,1362,1,MONTHLY ISSUANCE
3550,3182,6,MONTHLY ISSUANCE
3551,765,12,MONTHLY ISSUANCE
3552,3412,31,MONTHLY ISSUANCE
3553,2610,54,MONTHLY ISSUANCE
3554,4454,63,MONTHLY ISSUANCE
3555,595,20,MONTHLY ISSUANCE
3556,1391,15,MONTHLY ISSUANCE
3557,3438,35,MONTHLY ISSUANCE
3558,1553,59,MONTHLY ISSUANCE
3559,10645,2,MONTHLY ISSUANCE
3560,2531,51,MONTHLY ISSUANCE
3561,1081,64,MONTHLY ISSUANCE
3562,2441,47,MONTHLY ISSUANCE
3563,193,69,MONTHLY ISSUANCE
3564,3390,12,WEEKLY ISSUANCE
3565,3393,4,MONTHLY ISSUANCE
3566,440,29,MONTHLY ISSUANCE
3567,2356,34,WEEKLY ISSUANCE
3568,333,73,MONTHLY ISSUANCE
3569,1884,54,MONTHLY ISSUANCE
3570,434,1,MONTHLY ISSUANCE
3571,2875,19,MONTHLY ISSUANCE
3572,2532,38,MONTHLY ISSUANCE
3573,3029,42,MONTHLY ISSUANCE
3574,2699,73,MONTHLY ISSUANCE
3575,935,23,MONTHLY ISSUANCE
3576,2777,62,MONTHLY ISSUANCE
3577,1659,46,MONTHLY ISSUANCE
3578,252,19,MONTHLY ISSUANCE
3579,7045,51,MONTHLY ISSUANCE
3580,3941,7,MONTHLY ISSUANCE
3581,2761,1,MONTHLY ISSUANCE
3582,7966,54,MONTHLY ISSUANCE
3583,2408,26,MONTHLY ISSUANCE
3584,592,23,MONTHLY ISSUANCE
3585,1195,42,MONTHLY ISSUANCE
3586,2261,1,WEEKLY ISSUANCE
3587,8341,64,MONTHLY ISSUANCE
3588,6706,38,MONTHLY ISSUANCE
3589,2507,62,MONTHLY ISSUANCE
3590,3387,25,WEEKLY ISSUANCE
3591,3991,1,MONTHLY ISSUANCE
3592,1056,1,WEEKLY ISSUANCE
3593,2852,70,MONTHLY ISSUANCE
3594,3043,1,MONTHLY ISSUANCE
3595,10404,1,MONTHLY ISSUANCE
3596,528,17,MONTHLY ISSUANCE
3597,9424,54,MONTHLY ISSUANCE
3598,3190,1,MONTHLY ISSUANCE
3599,1390,69,MONTHLY ISSUANCE
3600,1988,72,MONTHLY ISSUANCE
3601,2362,16,MONTHLY ISSUANCE
3602,2064,54,MONTHLY ISSUANCE
3603,2689,70,MONTHLY ISSUANCE
3604,9730,54,MONTHLY ISSUANCE
3605,1387,67,MONTHLY ISSUANCE
3606,2637,70,MONTHLY ISSUANCE
3607,1221,45,MONTHLY ISSUANCE
3608,1860,70,MONTHLY ISSUANCE
3609,3540,18,MONTHLY ISSUANCE
3610,263,64,WEEKLY ISSUANCE
3611,4660,63,MONTHLY ISSUANCE
3612,294,7,MONTHLY ISSUANCE
3613,4354,38,MONTHLY ISSUANCE
3614,3639,4,MONTHLY ISSUANCE
3615,1677,69,MONTHLY ISSUANCE
3616,2653,66,MONTHLY ISSUANCE
3617,3870,38,MONTHLY ISSUANCE
3618,17,1,MONTHLY ISSUANCE
3619,537,34,MONTHLY ISSUANCE
3620,10493,12,MONTHLY ISSUANCE
3621,2964,72,MONTHLY ISSUANCE
3622,752,23,MONTHLY ISSUANCE
3623,6064,49,MONTHLY ISSUANCE
3624,2981,46,MONTHLY ISSUANCE
3625,3527,44,MONTHLY ISSUANCE
3626,3005,42,ISSUANCE AFTER TRANSACTION
3627,11244,33,MONTHLY ISSUANCE
3628,3470,8,MONTHLY ISSUANCE
3629,3110,48,MONTHLY ISSUANCE
3630,2300,36,MONTHLY ISSUANCE
3631,10148,34,MONTHLY ISSUANCE
3632,1707,75,MONTHLY ISSUANCE
3633,512,68,MONTHLY ISSUANCE
3634,9031,47,MONTHLY ISSUANCE
3635,3375,9,MONTHLY ISSUANCE
3636,2571,61,MONTHLY ISSUANCE
3637,3304,36,MONTHLY ISSUANCE
3638,3908,13,MONTHLY ISSUANCE
3639,9549,4,MONTHLY ISSUANCE
3640,4534,63,MONTHLY ISSUANCE
3641,872,27,MONTHLY ISSUANCE
3642,2854,1,MONTHLY ISSUANCE
3643,2696,1,MONTHLY ISSUANCE
3644,1214,39,MONTHLY ISSUANCE
3645,1262,29,MONTHLY ISSUANCE
3646,8320,51,MONTHLY ISSUANCE
3647,3910,10,MONTHLY ISSUANCE
3648,364,1,MONTHLY ISSUANCE
3649,480,23,MONTHLY ISSUANCE
3650,2535,61,MONTHLY ISSUANCE
3651,9179,28,MONTHLY ISSUANCE
3652,2299,1,MONTHLY ISSUANCE
3653,6138,54,MONTHLY ISSUANCE
3654,1840,21,MONTHLY ISSUANCE
3655,3471,63,MONTHLY ISSUANCE
3656,1651,34,MONTHLY ISSUANCE
3657,320,47,MONTHLY ISSUANCE
3658,3961,52,MONTHLY ISSUANCE
3659,3379,63,MONTHLY ISSUANCE
3660,4052,36,WEEKLY ISSUANCE
3661,3964,25,MONTHLY ISSUANCE
3662,3681,70,MONTHLY ISSUANCE
3663,2229,1,MONTHLY ISSUANCE
3664,8742,70,MONTHLY ISSUANCE
3665,52,16,MONTHLY ISSUANCE
3666,1853,7,MONTHLY ISSUANCE
3667,3861,2,MONTHLY ISSUANCE
3668,3067,46,MONTHLY ISSUANCE
3669,3659,54,MONTHLY ISSUANCE
3670,1356,39,MONTHLY ISSUANCE
3671,1656,47,MONTHLY ISSUANCE
3672,2103,48,MONTHLY ISSUANCE
3673,1854,32,MONTHLY ISSUANCE
3674,910,1,MONTHLY ISSUANCE
3675,3794,20,MONTHLY ISSUANCE
3676,3546,55,MONTHLY ISSUANCE
3677,605,65,MONTHLY ISSUANCE
3678,3990,77,MONTHLY ISSUANCE
3679,2021,69,MONTHLY ISSUANCE
3680,11231,1,MONTHLY ISSUANCE
3681,4266,54,MONTHLY ISSUANCE
3682,2455,30,MONTHLY ISSUANCE
3683,3633,18,MONTHLY ISSUANCE
3684,4026,58,MONTHLY ISSUANCE
3685,3620,14,MONTHLY ISSUANCE
3686,4550,56,MONTHLY ISSUANCE
3687,1616,22,MONTHLY ISSUANCE
3688,1498,62,WEEKLY ISSUANCE
3689,598,1,MONTHLY ISSUANCE
3690,2262,13,MONTHLY ISSUANCE
3691,2126,1,MONTHLY ISSUANCE
3692,1418,35,MONTHLY ISSUANCE
3693,2537,27,MONTHLY ISSUANCE
3694,159,70,MONTHLY ISSUANCE
3695,11141,1,WEEKLY ISSUANCE
3696,2477,11,MONTHLY ISSUANCE
3697,1182,8,MONTHLY ISSUANCE
3698,130,54,MONTHLY ISSUANCE
3699,828,1,MONTHLY ISSUANCE
3700,2042,31,MONTHLY ISSUANCE
3701,4358,5,MONTHLY ISSUANCE
3702,3565,30,MONTHLY ISSUANCE
3703,796,1,MONTHLY ISSUANCE
3704,2381,1,MONTHLY ISSUANCE
3705,1430,26,MONTHLY ISSUANCE
3706,2085,25,MONTHLY ISSUANCE
3707,3059,1,MONTHLY ISSUANCE
3708,3959,1,WEEKLY ISSUANCE
3709,1068,52,MONTHLY ISSUANCE
3710,10915,25,WEEKLY ISSUANCE
3711,729,14,MONTHLY ISSUANCE
3712,1141,28,MONTHLY ISSUANCE
3713,1264,1,MONTHLY ISSUANCE
3714,351,50,MONTHLY ISSUANCE
3715,424,12,MONTHLY ISSUANCE
3716,1037,1,MONTHLY ISSUANCE
3717,2656,1,MONTHLY ISSUANCE
3718,5445,72,MONTHLY ISSUANCE
3719,3188,24,MONTHLY ISSUANCE
3720,3236,52,MONTHLY ISSUANCE
3721,2766,31,MONTHLY ISSUANCE
3722,1447,65,MONTHLY ISSUANCE
3723,3331,16,MONTHLY ISSUANCE
3724,4268,77,MONTHLY ISSUANCE
3725,1524,6,MONTHLY ISSUANCE
3726,4746,54,MONTHLY ISSUANCE
3727,3337,58,ISSUANCE AFTER TRANSACTION
3728,323,52,MONTHLY ISSUANCE
3729,2016,1,MONTHLY ISSUANCE
3730,226,70,MONTHLY ISSUANCE
3731,5180,54,MONTHLY ISSUANCE
3732,1619,38,MONTHLY ISSUANCE
3733,2661,1,MONTHLY ISSUANCE
3734,1818,54,MONTHLY ISSUANCE
3735,2937,1,MONTHLY ISSUANCE
3736,2194,54,MONTHLY ISSUANCE
3737,1336,5,MONTHLY ISSUANCE
3738,2325,55,MONTHLY ISSUANCE
3739,292,49,MONTHLY ISSUANCE
3740,2797,74,MONTHLY ISSUANCE
3741,1736,74,MONTHLY ISSUANCE
3742,2405,64,MONTHLY ISSUANCE
3743,2415,16,MONTHLY ISSUANCE
3744,3851,1,MONTHLY ISSUANCE
3745,2782,1,MONTHLY ISSUANCE
3746,195,70,MONTHLY ISSUANCE
3747,2380,46,MONTHLY ISSUANCE
3748,1928,70,MONTHLY ISSUANCE
3749,3242,28,MONTHLY ISSUANCE
3750,3541,70,MONTHLY ISSUANCE
3751,3652,36,MONTHLY ISSUANCE
3752,2024,20,MONTHLY ISSUANCE
3753,919,62,MONTHLY ISSUANCE
3754,1096,34,MONTHLY ISSUANCE
3755,1215,65,MONTHLY ISSUANCE
3756,6306,64,MONTHLY ISSUANCE
3757,2089,29,WEEKLY ISSUANCE
3758,850,25,MONTHLY ISSUANCE
3759,1668,62,MONTHLY ISSUANCE
3760,2224,46,ISSUANCE AFTER TRANSACTION
3761,3574,72,MONTHLY ISSUANCE
3762,6061,1,MONTHLY ISSUANCE
3763,2270,14,MONTHLY ISSUANCE
3764,214,22,MONTHLY ISSUANCE
3765,3031,51,MONTHLY ISSUANCE
3766,1746,1,MONTHLY ISSUANCE
3767,64,64,MONTHLY ISSUANCE
3768,3842,1,MONTHLY ISSUANCE
3769,3971,75,MONTHLY ISSUANCE
3770,405,55,MONTHLY ISSUANCE
3771,600,46,MONTHLY ISSUANCE
3772,1740,57,MONTHLY ISSUANCE
3773,2672,59,MONTHLY ISSUANCE
3774,114,60,MONTHLY ISSUANCE
3775,2760,10,MONTHLY ISSUANCE
3776,2597,31,MONTHLY ISSUANCE
3777,2908,61,MONTHLY ISSUANCE
3778,191,41,MONTHLY ISSUANCE
3779,2354,7,MONTHLY ISSUANCE
3780,3782,9,WEEKLY ISSUANCE
3781,3328,1,MONTHLY ISSUANCE
3782,3083,66,MONTHLY ISSUANCE
3783,1199,50,MONTHLY ISSUANCE
3784,10652,1,MONTHLY ISSUANCE
3785,2690,66,MONTHLY ISSUANCE
3786,2495,70,MONTHLY ISSUANCE
3787,8505,70,MONTHLY ISSUANCE
3788,304,4,MONTHLY ISSUANCE
3789,8926,1,MONTHLY ISSUANCE
3790,578,28,WEEKLY ISSUANCE
3791,1363,11,MONTHLY ISSUANCE
3792,1165,44,MONTHLY ISSUANCE
3793,85,68,MONTHLY ISSUANCE
3794,749,38,MONTHLY ISSUANCE
3795,8026,36,MONTHLY ISSUANCE
3796,3332,17,MONTHLY ISSUANCE
3797,3739,1,MONTHLY ISSUANCE
3798,1907,1,MONTHLY ISSUANCE
3799,1976,26,MONTHLY ISSUANCE
3800,3658,24,MONTHLY ISSUANCE
3801,3581,66,MONTHLY ISSUANCE
3802,1466,69,WEEKLY ISSUANCE
3803,3176,26,MONTHLY ISSUANCE
3804,1459,12,MONTHLY ISSUANCE
3805,1321,60,MONTHLY ISSUANCE
3806,2966,33,MONTHLY ISSUANCE
3807,157,11,MONTHLY ISSUANCE
3808,2158,38,MONTHLY ISSUANCE
3809,2843,30,MONTHLY ISSUANCE
3810,3266,14,MONTHLY ISSUANCE
3811,2048,76,MONTHLY ISSUANCE
3812,442,54,MONTHLY ISSUANCE
3813,3885,51,MONTHLY ISSUANCE
3814,1863,62,MONTHLY ISSUANCE
3815,9167,56,MONTHLY ISSUANCE
3816,2874,32,MONTHLY ISSUANCE
3817,3695,30,MONTHLY ISSUANCE
3818,10068,1,MONTHLY ISSUANCE
3819,2725,52,MONTHLY ISSUANCE
3820,2899,40,MONTHLY ISSUANCE
3821,144,10,WEEKLY ISSUANCE
3822,1933,35,MONTHLY ISSUANCE
3823,1034,73,MONTHLY ISSUANCE
3824,49,1,MONTHLY ISSUANCE
3825,1594,15,MONTHLY ISSUANCE
3826,1138,41,MONTHLY ISSUANCE
3827,3544,33,MONTHLY ISSUANCE
3828,1636,53,MONTHLY ISSUANCE
3829,10812,16,MONTHLY ISSUANCE
3830,2165,51,MONTHLY ISSUANCE
3831,3460,16,MONTHLY ISSUANCE
3832,4208,1,MONTHLY ISSUANCE
3833,2954,1,MONTHLY ISSUANCE
3834,843,6,MONTHLY ISSUANCE
3835,2901,1,MONTHLY ISSUANCE
3836,1734,37,MONTHLY ISSUANCE
3837,2466,39,MONTHLY ISSUANCE
3838,476,69,MONTHLY ISSUANCE
3839,1407,19,ISSUANCE AFTER TRANSACTION
3840,1598,15,MONTHLY ISSUANCE
3841,2166,71,MONTHLY ISSUANCE
3842,1259,72,MONTHLY ISSUANCE
3843,927,69,MONTHLY ISSUANCE
3844,2575,72,MONTHLY ISSUANCE
3845,4467,17,WEEKLY ISSUANCE
3846,1253,5,MONTHLY ISSUANCE
3847,1281,8,MONTHLY ISSUANCE
3848,1915,2,MONTHLY ISSUANCE
3849,3716,1,MONTHLY ISSUANCE
3850,1560,62,MONTHLY ISSUANCE
3851,4725,73,MONTHLY ISSUANCE
3852,1665,73,MONTHLY ISSUANCE
3853,12,21,MONTHLY ISSUANCE
3854,3398,43,MONTHLY ISSUANCE
3855,4475,72,MONTHLY ISSUANCE
3856,2586,57,MONTHLY ISSUANCE
3857,189,76,MONTHLY ISSUANCE
3858,3077,64,MONTHLY ISSUANCE
3859,3634,21,MONTHLY ISSUANCE
3860,3897,13,MONTHLY ISSUANCE
3861,2055,37,MONTHLY ISSUANCE
3862,3012,49,MONTHLY ISSUANCE
3863,1035,73,MONTHLY ISSUANCE
3864,1687,23,MONTHLY ISSUANCE
3865,407,72,WEEKLY ISSUANCE
3866,2744,70,WEEKLY ISSUANCE
3867,3194,11,MONTHLY ISSUANCE
3868,109,53,MONTHLY ISSUANCE
3869,1198,70,MONTHLY ISSUANCE
3870,3830,56,MONTHLY ISSUANCE
3871,3692,70,MONTHLY ISSUANCE
3872,3217,75,ISSUANCE AFTER TRANSACTION
3873,453,75,MONTHLY ISSUANCE
3874,2539,24,MONTHLY ISSUANCE
3875,794,63,MONTHLY ISSUANCE
3876,636,75,MONTHLY ISSUANCE
